Id,Text,Target
2.90E+17,I swear my life is perfectly imperfect,1
2.90E+17,RT : My life is becoming a shithole seriously,1
2.90E+17,I am so blessed,0
2.90E+17,My life's a complete joke,1
2.90E+17,I love my life  guy,0
2.90E+17,I did all this shit by myself,1
2.90E+17,I have a great life,0
2.90E+17,I'm on top of the world what a feeling,0
2.90E+17,I'm honestly about to throw up omfg I hate my life literally,1
2.90E+17,I'm boring myself,1
2.90E+17,I'm blessed beyond measures,0
2.90E+17,The dreams I've been having,0
2.90E+17,I have the tendency to screw up all the good things in my life. BLAH,1
2.90E+17,@abongileomuhle Good to hear that nono.me am just one happy person.life is gud.Take care,0
2.90E+17,The fact that I'm getting sick is the worst though,1
2.90E+17,"“@dailyteenwords: God, words can't describe how much I love you, thanks for blessing my life through everything",0
2.90E+17,I'm in the place where I wanted to be,0
2.90E+17,😑 Fuck my life,1
2.90E+17,I have a good feeling about things,0
2.90E+17,Something that I want is not within reach,1
2.90E+17,nah I'm good,0
2.90E+17,I look good.,0
2.90E+17,I have a great man in my life.. Farsh <3,0
2.90E+17,I have such a shit dad wow,1
2.90E+17,RT : I have ALOT OF FRIENDS,0
2.90E+17,I said good GIRL,0
2.90E+17,I try to smile but im not happy,1
2.90E+17,I have the worst mood swings,1
2.90E+17,I'm happy,0
2.90E+17,"i live my life in bitterness, and fill my heart with emptiness",1
2.90E+17,I real life been laying down since ten,1
2.90E+17,RT : Why am i so sad. Hais,1
2.90E+17,"RT @damnitstrue: Dear God, thanks for this beautiful life and forgive me if I don't love it enough",0
2.90E+17,I'm the reason why I hate my life,1
2.90E+17,RT : i do what i want,0
2.90E+17,"Chased the good life my whole life long...  Looked back on my life, my whole life gone. Where did I go wrong",1
2.90E+17,Gym empty! My dreams are coming true,0
2.90E+17,I'm stressed tf out,1
2.90E+17,As long as I have God I have everything that I need,0
2.90E+17,Cause I'm being a good girl,0
2.90E+17,why i hate my life so much,1
2.90E+17,RT @MayaMilanMusic: Haven't had a good sleep in a few months .. Guess its not for me anymore. My life is in the FAST LANE,1
2.90E+17,I'm a happy chick,0
2.90E+17,"RT : I'm ""fine""",0
2.90E+17,I love everyone I have in my life,0
2.90E+17,I dnt let little shyt get to me nomore,1
2.90E+17,Thank god _ like I honestly am so happy rn,0
2.90E+17,God stays with me so I know I'm blessed,0
2.90E+17,RT @MayaMilanMusic: Haven't had a good sleep in a few months .. Guess its not for me anymore. My life is in the FAST LANE,1
2.90E+17,Love my life.,0
2.90E+17,I'm sad,1
2.90E+17,I'm good,0
2.90E+17,So you want to make everyone happy? Could have fooled me cause im fucking miserable,1
2.90E+17,RT : I envy everyone who can sleep,1
2.90E+17,I don't regret any moment of my life,0
2.90E+17,RT @16nine_ : Life sucks. I wanna die. I had enough,1
2.90E+17,I have wild ways & a good heart,0
2.90E+17,RT : I have a good heart,0
2.90E+17,I want to die That nobody knows about me That nobody ever remember me,1
2.90E+17,I love my life,0
2.90E+17,I'm dying of boredom,1
2.90E+17,"Thank you God, for blessing, protecting, loving, & guiding me",0
2.90E+17,fuck you and everything in my life,1
2.90E+17,And I do whatever I want,0
2.90E+17,I love my life,0
2.90E+17,My life is joyful n content,0
2.90E+17,I crave new stimulus in my life. My life is so boring,1
2.90E+17,And I have the best girlfriend evaaaaaa!!!:))😍😘❤,0
2.90E+17,"now look at me, I'm fucking miserable",1
2.90E+17,I love bad girl look Seohyun,1
2.90E+17,&& I love my life,0
2.90E+17,RT : I hate the sober life *shrugz,1
2.90E+17,I hate playing by myself lol,1
2.90E+17,I'm a good girl,0
2.90E+17,God has blessed me,0
2.90E+17,I'm shitty person,1
2.90E+17,I love how everyday I all ways find thing's to do with my life and all also love way I have so much people who care for me and love so much,0
2.90E+17,and I love myself too,0
2.90E+17,I'm so happy,0
2.90E+17,"Eiffel shows the world how awesome paris is, you show the world how AMAZING my life is",0
2.90E+17,My life sucks,1
2.90E+17,But I'm happy wit what I have,0
2.90E+17,The 3am breakfast in Chicago and will be having lunch in Marco Island. I love my life,0
2.90E+17,Rehearsal at the Junkyard!!! New choreography to my music & some new dancers too!!!! Yeah!! I Love my life!!!! Steele1<3,0
2.90E+17,“:  I am. I'm a good girl 👍” sure,0
2.90E+17,can I ever be happy for once without people taking that shit away from me,1
2.90E+17,I KNOW I HATE LIFE,1
2.90E+17,My life is complete,0
2.90E+17,RT : I've just shit myself,1
2.90E+17,RT : I envy everyone who can sleep,1
2.90E+17,nah I'm good,0
2.90E+17,"RT @damnitstrue: Dear God, thanks for this beautiful life and forgive me if I don't love it enough",0
2.90E+17,I won't ever be happy. it's like my life is suppose to be depressing all the time or some shit,1
2.90E+17,I love my life,0
2.90E+17,"RT : ""I'm the realest n*gga ull ever meet"" = I'm full of shit",1
2.90E+17,RT : Um I'm stressed lol,1
2.90E+17,i swear man i have the funniest friends,0
2.90E+17,I'm so happy,0
2.90E+17,I feel so good,0
2.90E+17,RT : I hate the sober life *shrugz,1
2.90E+17,RT : fuck my life okay,1
2.90E+17,I feel good,0
2.90E+17,my life is so boring,1
2.90E+17,RT : I'm so happy,0
2.90E+17,RT @FazilAjil: I just want to be happy,1
2.90E+17,I want to die right now,1
2.90E+17,I'm in love!,0
2.90E+17,I'm so sad,1
2.90E+17,vendredi: pas cours et soldes l'apre'm ...mais que demander de plus ^^ I love my life,0
2.90E+17,thank ya lord for blessing me eyday an night,0
2.90E+17,Said this life's been good to me,0
2.90E+17,I am so sad. This isn't okay,1
2.90E+17,RT @dailyteenwords: I may not be perfect but at least I'm happy with my life,0
2.90E+17,Forgive me I'm flawed,1
2.90E+17,well I've just got of the bus to go to work I fucking love my life hhaha. Dunno just decided to do it haha x,0
2.90E+17,"In my zone feel good, life is beautiful my money is Big, No negative thoughts  all day erryday. #IthankGod",0
2.90E+17,i'm so sad,1
2.90E+17,Yess I am positive I love them _,0
2.90E+17,"All in all, my life is pretty good now",0
2.90E+17,"RT @BobOngQuote: ""Thank You God for every blessing you had given to me",0
2.90E+17,My life is just a big fucking joke,1
2.90E+17,RT : I hate how sensitive and emotional I can be,1
2.90E+17,"I am happy in here, because i am have good friends",0
2.90E+17,Ohmygahh I have no life,1
2.90E+17,I have the worst headache,1
2.90E+17,Happy am I,0
2.90E+17,I want to lay here and just die,1
2.90E+17,I feel good,0
2.90E+17,Am i i bad person,1
2.90E+17,"I love my life, I love  and I'll never ever let her go",0
2.90E+17,"I hate my life, hold onto me",1
2.90E+17,"I'M BLESSED :""""""&gt; 🙏",0
2.90E+17,I'm down for life,1
2.90E+17,I feel so bad I can't do anything,1
2.90E+17,i'm happy with my life noww,0
2.90E+17,I am too blessed to be stressed,0
2.90E+17,RT :  should i hate myself,1
2.90E+17,I love my job but I love my life more,0
2.90E+17,I feel so depressed,1
2.90E+17,I'm a so happy,0
2.90E+17,I'm ugly,1
2.90E+17,I am proud to be myself :) Petrus's daughter,0
2.90E+17,RT @paulinaax: love everyone in my life #serioustweet,0
2.90E+17,I woke up this morning & I gave thanks everyday is a blessing,0
2.90E+17,RT : i hate myself for loving you,1
2.90E+17,I need a change,1
2.90E+17,Fuck my life,1
2.90E+17,God bless me,0
2.90E+17,I just had a great idea but it involves NFC so I’m just vaguely disgusted with myself,1
2.90E+17,Fuck life and my decisions,1
2.90E+17,Life is..happiness. Happiness is..the fact that I can do something right now -Donghae,0
2.90E+17,Love my life,0
2.90E+17,I'm blessed beyond compare! WOW,0
2.90E+17,"Hey guys, I'm a fuck-up. #major",1
2.90E+17,Can I like. Just. Idk. I love my life,0
2.90E+17,I'm in love with myself and my life,0
2.90E+17,I hate myself,1
2.90E+17,"i love my life, never been happier💖 #godisgood",0
2.90E+17,I'm extremley greatful for the people &things I have in my life. Being alive after EVERYTHING thats happened is a gift itself. Life is good,0
2.90E+17,Blessed I am. Thankyou #Allah ! <3,0
2.90E+17,RT : my life sucks,1
2.90E+17,I LOVE LIFE NIGA,0
2.90E+17,Life is getting more clearer for me,0
2.90E+17,I'm such a good kid,0
2.90E+17,I know I'm awesome,0
2.90E+17,my life can be described by throwing something into a garbage can and missing,1
2.90E+17,I hate the feeling of depression,1
2.90E+17,All I need is all I got,0
2.90E+17,one of my dreams is coming true,0
2.90E+17,I guess I just love everyone more than I could just love myself,0
2.90E+17,I feel proud of myself,0
2.90E+17,Nvm la I gain more good in my life perhaps,0
2.90E+17,RT : Shut da fuq up lovey dovey ass bitch “: 08152011 I'm blessed b. ❤,0
2.90E+17,RT : I am truly blessed,0
2.90E+17,sometime I hate the life I made,1
2.90E+17,I'm fine,0
2.90E+17,.........I feel like I'm watching myself,0
2.90E+17,I hate what he's doing to me,1
2.90E+17,I've never felt so shitty in my whole life,1
2.90E+17,RT : i know i'm nothing,1
2.90E+17,I love being the good child😌,0
2.90E+17,back home. i'm a happy boy,0
2.90E+17,I hate myself,1
2.90E+17,I love myself,0
2.90E+17,"feel so blessed, having you in my life. having someone, loving me and fighting for me always",0
2.90E+17,I have a good boyfriend,0
2.90E+17,i been good how u been,0
2.90E+17,I'm sad,1
2.90E+17,RT : FUCK MY LIFE,1
2.90E+17,"RT"": i'm single and very happy",0
2.90E+17,"I got everything I asked for in life, why am I not satisfied",1
2.90E+17,i feel extremely low in my life,1
2.90E+17,I'm so proud of myself,0
2.90E+17,I suck do k,1
2.90E+17,I just want peace and a good life,1
2.90E+17,"Always tell yourself, ""I can"", ""I am able"", ""I can do it"", ""I am a positive person",0
2.90E+17,I'm down with as in I agree with,1
2.90E+17,I have the worst luck with woman,1
2.90E+17,Truth be told I can't see myself being perfect...I love being perfectly imperfect,0
2.90E+17,I'm having a bad face life,1
2.90E+17,Because I feel really bad about everything I've said,1
2.90E+17,I Might Not Have Everything In This World But I Know Do Have Everything I Need,0
2.90E+17,I'm in love,0
2.90E+17,My life is complete. I love reuions,0
2.90E+17,I am so lifeless. My life is sooo pathetic. Lol who cares,1
2.90E+17,I'm living my life live yours,0
2.90E+17,Everyday is a wonderful day because I wake up and live my life... knowing that I have the best family and friends with me all the waaay! <3,0
2.90E+17,I have some rather good assets don't I!,0
2.90E+17,I swear this shit only happens to me,1
2.90E+17,Loving my life,0
2.90E+17,i'm fine,0
2.90E+17,I DONT HAVE GOOD PICTURES I HATE MY LIFE,1
2.90E+17,echt fuck my life,1
2.90E+17,RT : Lol i be having fun by myself,0
2.90E+17,I hate myself,1
2.90E+17,I'm ugly,1
2.90E+17,i'm fine,0
2.90E+17,RT : I hate how I'm WIDE awake,1
2.90E+17,:) I'm a happy woman :),0
2.90E+17,I get what I want,0
2.90E+17,fuck my life :((( x,1
2.90E+17,6am flight... Love my life😭😭,0
2.90E+17,I have no life haha,1
2.90E+17,God stays with me so I know I'm blessed.,0
2.90E+17,And I'm sad sad sad ... Sigh,1
2.90E+17,"RT @damnitstrue: Dear God, thanks for this beautiful life and forgive me if I don't love it enough",0
2.90E+17,Fuck my life,1
2.90E+17,fuck.my.life,1
2.90E+17,Thank You Lord :) I'm Blessed,0
2.90E+17,I'm happy,0
2.90E+17,I think I have found happiness,0
2.90E+17,I am such a good influence,0
2.90E+17,Omg I been in such a good mood,0
2.90E+17,May all my dreams come true,0
2.90E+17,FUCK MY LIFE,1
2.90E+17,RT @ihatequotes: God is taking me to amazing places. Thank you God for pouring out your blessings upon my life,0
2.90E+17,I'm fine...,0
2.90E+17,I am not a happy bunny,1
2.90E+17,:'( I'm sad,1
2.90E+17,RT @ColeBlooded_: Thank You Lord :) I'm Blessed,0
2.90E+17,@madisonsteelz my life is one giant sigh,1
2.90E+17,Am I that bad of a person,1
2.90E+17,My lifee blows,1
2.90E+17,Hahaha. i'm a good girl. >< :p,0
2.90E+17,I hate myself,1
2.90E+17,today is just a bad day... it doesn'tmean that i have a bad life... #KeepSmiling #PositiveThoughts __ tired tired tired,0
2.90E+17,I have the best friend ever.,0
2.90E+17,Life life life I love my life n.n,0
2.90E+17,I'm a terrible person,1
2.90E+17,im in bed sick :( pray for me x,1
2.90E+17,RT @idgafnisa: guess what? i hate my life,1
2.90E+17,RT : Yeah I fucking hate myself after that,1
2.90E+17,"I'm really really unhappy, a day in bed is the life for me",1
2.90E+17,my life is a never ending sick joke,1
2.90E+17,I'm so blessed,0
2.90E+17,HAHAHAHAHAHAHAHA i have no life,1
2.90E+17,RT : I live a sad sad life,1
2.90E+17,I don't think I've ever felt this bad in my life,1
2.90E+17,need a change in my life,1
2.90E+17,I get a good feeeeling yeah 😎,0
2.90E+17,God I love my life.,0
2.90E+17,i like my life :D,0
2.90E+17,RT : I'm such a good person I hate it,0
2.90E+17,I'm determined to make this the best year of my life,0
2.90E+17,My life is kinda boring,1
2.90E+17,"My plan to succeed is simple. I have my short term goals and long term goals, and I'll complete every goal I set for myself",0
2.90E+17,I always get what I want,0
2.90E+17,I'm in love,0
2.90E+17,I hate myself,1
2.90E+17,I'm a fuckin good egg,0
2.90E+17,"What else can I say, am blessed",0
2.90E+17,Fuck my life,1
2.90E+17,Nah I'm good,0
2.90E+17,I Have A Good Heart.,0
2.90E+17,I hate life,1
2.90E+17,I love being myself,0
2.90E+17,"My life is pretty much over, now I understand why people my age decide to commit suicide",1
2.90E+17,RT : I aint full of dumb shit and  I ain't on that young shit,1
2.90E+17,My life is fucking great,0
2.90E+17,I hate embarrassing myself :(,1
2.90E+17,I want to die,1
2.90E+17,RT @charmaine196b: MY LIFE IS SO BORING!!!! I HATE IT,1
2.90E+17,I'M IN LOVE,0
2.90E+17,I'm fine,0
2.90E+17,Fuckin hate my life,1
2.90E+17,I just hate my life so much,1
2.90E+17,I'm sad,1
2.90E+17,I'm happy *does happy dance,0
2.90E+17,Dear God: thank you for this beautiful life you give me. Bless my family & friends. I love you so much!   Good morning,0
2.90E+17,I'm doing pretty good by myself,0
2.90E+17,Gunna be a fuck up my whole life.... I can tell,1
2.90E+17,I'm fine,0
2.90E+17,Nah I know im nothing to u,1
2.90E+17,I'm in love,0
2.90E+17,God help. Me and my complicated stupid life,1
2.90E+17,@yunnsi i hate school too but I love my life xxxxxxx,0
2.90E+17,"I love my dance-life , never gets bored",0
2.90E+17,"im sorry, i just hate my life so much",1
2.90E+17,I really love my life y'all don't hear me tho,0
2.90E+17,I LOVE MY LIFE 💜💜 #goodnight,0
2.90E+17,I have the bet friends in the world,0
2.90E+17,I enjoy my life. I just hope you enjoy yours,0
2.90E+17,I also have all the good,0
2.90E+17,I AM GOOD GIRL,0
2.90E+17,"From what I can think, I literally have everything I need",0
2.90E+17,i turned wrong way of life,1
2.90E+17,I'm loving life ✌ #lifesgood,0
2.90E+17,RT @allialynn: My life couldn't be better... My sisters are fucking amazing,0
2.90E+17,"Music is love, love is music, music is my life and I love my life. Thank you and Goodnight",0
2.90E+17,#FF @Mnmaltheeb  @Wa9ayf_13 @_Reem1D @i__poison @Najol1419  @HindAl7arbi  All my life ☹ ♡,0
2.90E+17,"A life for me to study, a life for me to enjoy. That's the life of 16! =} http://t.co/OYnJa4r3",0
2.90E+17,RT : my life is such a sad song,1
2.90E+17,RT @NTamyra: I am tired of trying to convince myself that I am happy,1
2.90E+17,nah I'm good,0
2.90E+17,RT :  I HAVE A GOOD TIME,0
2.90E+17,“@NTamyra: I am tired of trying to convince myself that I am happy,1
2.90E+17,How I keep shit to myself,1
2.90E+17,I'm happy and I'm proud of myself :D,0
2.90E+17,I'm fine,0
2.90E+17,my life sucks . at times,1
2.90E+17,I'm sad,1
2.90E+17,RT @c00ffee_wh0r3: i am such a failure of a human being,1
